strategy,bins_1,bins_2,dataset,classifier,accuracy_score,f1_score,precision_score,recall_score
quantile,5,6,radial,Decision Tree,0.8,0.8260869565,0.8636363636,0.7916666667
quantile,5,6,radial,Random Forest,0.8,0.8260869565,0.8636363636,0.7916666667
quantile,5,6,radial,Neural Net,0.8,0.8,1,0.6666666667
quantile,5,6,radial,AdaBoost,0.8,0.8260869565,0.8636363636,0.7916666667
quantile,5,8,radial,Random Forest,0.8,0.8333333333,0.8333333333,0.8333333333
quantile,5,10,radial,AdaBoost,0.8,0.8260869565,0.8636363636,0.7916666667
quantile,5,10,linear,Nearest Neighbors,0.8,0.7894736842,0.9375,0.6818181818
quantile,6,5,moon,Neural Net,0.8,0.8,0.8421052632,0.7619047619
quantile,6,5,moon,Naive Bayes,0.8,0.8,0.8421052632,0.7619047619
quantile,6,5,moon,QDA,0.8,0.8,0.8421052632,0.7619047619
quantile,6,5,radial,Neural Net,0.8,0.8,1,0.6666666667
quantile,6,6,radial,Neural Net,0.8,0.8,1,0.6666666667
quantile,6,7,radial,Decision Tree,0.8,0.8333333333,0.8333333333,0.8333333333
quantile,6,8,radial,Nearest Neighbors,0.8,0.8095238095,0.9444444444,0.7083333333
quantile,6,8,radial,RBF SVM,0.8,0.8095238095,0.9444444444,0.7083333333
quantile,6,9,radial,Nearest Neighbors,0.8,0.8181818182,0.9,0.75
quantile,6,10,radial,Nearest Neighbors,0.8,0.8095238095,0.9444444444,0.7083333333
quantile,6,10,radial,RBF SVM,0.8,0.8095238095,0.9444444444,0.7083333333
quantile,6,10,radial,Decision Tree,0.8,0.8333333333,0.8333333333,0.8333333333
quantile,6,10,radial,AdaBoost,0.8,0.8,1,0.6666666667
quantile,7,5,moon,QDA,0.8,0.8,0.8421052632,0.7619047619
quantile,7,6,radial,RBF SVM,0.8,0.8181818182,0.9,0.75
quantile,7,6,radial,Random Forest,0.8,0.8333333333,0.8333333333,0.8333333333
quantile,7,6,radial,AdaBoost,0.8,0.8181818182,0.9,0.75
quantile,7,7,linear,Nearest Neighbors,0.8,0.8,0.8888888889,0.7272727273
quantile,7,8,radial,RBF SVM,0.8,0.8181818182,0.9,0.75
quantile,7,8,radial,AdaBoost,0.8,0.8181818182,0.9,0.75
quantile,7,10,radial,Neural Net,0.8,0.8,1,0.6666666667
quantile,8,5,moon,Linear SVM,0.8,0.8,0.8421052632,0.7619047619
quantile,8,5,moon,Naive Bayes,0.8,0.8,0.8421052632,0.7619047619
quantile,8,5,moon,QDA,0.8,0.8,0.8421052632,0.7619047619
quantile,8,7,linear,RBF SVM,0.8,0.7894736842,0.9375,0.6818181818
quantile,8,10,radial,Gaussian Process,0.8,0.8,1,0.6666666667
quantile,9,5,moon,QDA,0.8,0.8,0.8421052632,0.7619047619
quantile,9,6,radial,RBF SVM,0.8,0.8095238095,0.9444444444,0.7083333333
quantile,9,6,radial,Gaussian Process,0.8,0.8095238095,0.9444444444,0.7083333333
quantile,9,7,radial,Neural Net,0.8,0.8,1,0.6666666667
quantile,9,8,radial,Nearest Neighbors,0.8,0.8181818182,0.9,0.75
quantile,9,8,radial,RBF SVM,0.8,0.8095238095,0.9444444444,0.7083333333
quantile,9,9,linear,RBF SVM,0.8,0.7777777778,1,0.6363636364
quantile,9,10,radial,Nearest Neighbors,0.8,0.8095238095,0.9444444444,0.7083333333
quantile,10,5,moon,Naive Bayes,0.8,0.8,0.8421052632,0.7619047619
quantile,10,5,moon,QDA,0.8,0.8,0.8421052632,0.7619047619
quantile,10,5,radial,AdaBoost,0.8,0.8,1,0.6666666667
quantile,10,6,radial,AdaBoost,0.8,0.8260869565,0.8636363636,0.7916666667
quantile,10,8,radial,Decision Tree,0.8,0.8333333333,0.8333333333,0.8333333333
no_buckets,5,5,radial,Decision Tree,0.775,0.8,0.8571428571,0.75
uniform,5,5,moon,Nearest Neighbors,0.775,0.8085106383,0.7307692308,0.9047619048
uniform,5,5,radial,QDA,0.775,0.7692307692,1,0.625
uniform,5,7,radial,Nearest Neighbors,0.775,0.7804878049,0.9411764706,0.6666666667
uniform,5,9,radial,Nearest Neighbors,0.775,0.7804878049,0.9411764706,0.6666666667
uniform,5,9,radial,Gaussian Process,0.775,0.7692307692,1,0.625
uniform,5,10,radial,Gaussian Process,0.775,0.7692307692,1,0.625
uniform,5,10,radial,Decision Tree,0.775,0.8,0.8571428571,0.75
uniform,5,10,radial,Random Forest,0.775,0.7906976744,0.8947368421,0.7083333333
uniform,5,10,radial,AdaBoost,0.775,0.7804878049,0.9411764706,0.6666666667
uniform,6,9,radial,Random Forest,0.775,0.7692307692,1,0.625
uniform,6,9,radial,AdaBoost,0.775,0.7692307692,1,0.625
uniform,6,9,radial,Naive Bayes,0.775,0.7692307692,1,0.625
uniform,6,9,radial,QDA,0.775,0.7692307692,1,0.625
uniform,6,10,radial,Decision Tree,0.775,0.7906976744,0.8947368421,0.7083333333
uniform,7,5,radial,RBF SVM,0.775,0.7906976744,0.8947368421,0.7083333333
uniform,7,5,radial,AdaBoost,0.775,0.8,0.8571428571,0.75
uniform,7,6,radial,Nearest Neighbors,0.775,0.7692307692,1,0.625
uniform,7,6,radial,Gaussian Process,0.775,0.7692307692,1,0.625
uniform,7,8,radial,Decision Tree,0.775,0.7906976744,0.8947368421,0.7083333333
uniform,7,8,radial,Random Forest,0.775,0.8,0.8571428571,0.75
uniform,8,5,moon,Decision Tree,0.775,0.8085106383,0.7307692308,0.9047619048
uniform,8,7,radial,AdaBoost,0.775,0.7692307692,1,0.625
uniform,8,9,radial,Decision Tree,0.775,0.7692307692,1,0.625
uniform,8,10,radial,Random Forest,0.775,0.8085106383,0.8260869565,0.7916666667
uniform,9,5,radial,Gaussian Process,0.775,0.8163265306,0.8,0.8333333333
uniform,9,5,radial,AdaBoost,0.775,0.8163265306,0.8,0.8333333333
uniform,9,6,radial,Decision Tree,0.775,0.8085106383,0.8260869565,0.7916666667
uniform,9,6,radial,Random Forest,0.775,0.8085106383,0.8260869565,0.7916666667
uniform,9,7,radial,Random Forest,0.775,0.8085106383,0.8260869565,0.7916666667
uniform,9,8,radial,QDA,0.775,0.7692307692,1,0.625
uniform,10,5,moon,Decision Tree,0.775,0.8,0.75,0.8571428571
uniform,10,5,radial,Random Forest,0.775,0.8,0.8571428571,0.75
uniform,10,6,radial,Gaussian Process,0.775,0.8,0.8571428571,0.75
uniform,10,7,radial,Neural Net,0.775,0.7804878049,0.9411764706,0.6666666667
uniform,10,8,radial,Random Forest,0.775,0.8,0.8571428571,0.75
uniform,10,8,radial,Neural Net,0.775,0.7804878049,0.9411764706,0.6666666667
uniform,10,8,radial,AdaBoost,0.775,0.8,0.8571428571,0.75
uniform,10,10,radial,Decision Tree,0.775,0.7906976744,0.8947368421,0.7083333333
quantile,5,5,radial,Gaussian Process,0.775,0.7692307692,1,0.625
quantile,5,5,radial,AdaBoost,0.775,0.7692307692,1,0.625
quantile,5,7,radial,RBF SVM,0.775,0.8,0.8571428571,0.75
quantile,5,8,radial,Nearest Neighbors,0.775,0.7804878049,0.9411764706,0.6666666667
quantile,6,5,radial,Nearest Neighbors,0.775,0.8,0.8571428571,0.75
quantile,6,5,radial,RBF SVM,0.775,0.7804878049,0.9411764706,0.6666666667
quantile,6,5,radial,Decision Tree,0.775,0.8085106383,0.8260869565,0.7916666667
quantile,6,5,radial,Random Forest,0.775,0.8085106383,0.8260869565,0.7916666667
quantile,6,5,radial,AdaBoost,0.775,0.7804878049,0.9411764706,0.6666666667
quantile,6,6,radial,Decision Tree,0.775,0.8085106383,0.8260869565,0.7916666667
quantile,6,6,radial,Naive Bayes,0.775,0.7692307692,1,0.625
quantile,6,8,radial,Decision Tree,0.775,0.8085106383,0.8260869565,0.7916666667
quantile,6,9,radial,RBF SVM,0.775,0.7804878049,0.9411764706,0.6666666667
quantile,6,10,radial,Naive Bayes,0.775,0.7692307692,1,0.625
quantile,7,5,radial,RBF SVM,0.775,0.7906976744,0.8947368421,0.7083333333
quantile,7,5,radial,Gaussian Process,0.775,0.7906976744,0.8947368421,0.7083333333
quantile,7,5,radial,AdaBoost,0.775,0.7692307692,1,0.625
quantile,7,9,radial,Nearest Neighbors,0.775,0.7692307692,1,0.625
quantile,7,10,radial,Decision Tree,0.775,0.7692307692,1,0.625
quantile,8,6,radial,Gaussian Process,0.775,0.8,0.8571428571,0.75
quantile,8,6,radial,AdaBoost,0.775,0.7906976744,0.8947368421,0.7083333333
quantile,8,7,radial,Random Forest,0.775,0.7906976744,0.8947368421,0.7083333333
quantile,8,7,linear,Decision Tree,0.775,0.7804878049,0.8421052632,0.7272727273
quantile,8,8,radial,Nearest Neighbors,0.775,0.8,0.8571428571,0.75
quantile,8,8,radial,Gaussian Process,0.775,0.8,0.8571428571,0.75
quantile,8,8,radial,Random Forest,0.775,0.8,0.8571428571,0.75
quantile,8,8,radial,AdaBoost,0.775,0.8,0.8571428571,0.75
quantile,8,10,radial,AdaBoost,0.775,0.7906976744,0.8947368421,0.7083333333
quantile,9,5,radial,Nearest Neighbors,0.775,0.8085106383,0.8260869565,0.7916666667
quantile,9,5,radial,Decision Tree,0.775,0.7692307692,1,0.625
quantile,9,5,radial,Neural Net,0.775,0.7692307692,1,0.625
quantile,9,6,radial,AdaBoost,0.775,0.8,0.8571428571,0.75
quantile,9,7,radial,RBF SVM,0.775,0.7804878049,0.9411764706,0.6666666667
quantile,9,7,linear,RBF SVM,0.775,0.7567567568,0.9333333333,0.6363636364
quantile,9,8,radial,Decision Tree,0.775,0.8,0.8571428571,0.75
quantile,9,8,radial,AdaBoost,0.775,0.8085106383,0.8260869565,0.7916666667
quantile,10,5,radial,RBF SVM,0.775,0.7692307692,1,0.625
quantile,10,5,radial,Random Forest,0.775,0.8,0.8571428571,0.75
quantile,10,6,radial,Decision Tree,0.775,0.8085106383,0.8260869565,0.7916666667
quantile,10,9,radial,AdaBoost,0.775,0.8,0.8571428571,0.75
uniform,5,6,radial,Nearest Neighbors,0.75,0.7368421053,1,0.5833333333
uniform,5,6,radial,AdaBoost,0.75,0.7368421053,1,0.5833333333
uniform,5,9,radial,QDA,0.75,0.7368421053,1,0.5833333333
uniform,5,10,radial,Nearest Neighbors,0.75,0.7619047619,0.8888888889,0.6666666667
uniform,5,10,radial,RBF SVM,0.75,0.75,0.9375,0.625
uniform,5,10,radial,Naive Bayes,0.75,0.7368421053,1,0.5833333333
uniform,5,10,radial,QDA,0.75,0.7368421053,1,0.5833333333
uniform,6,7,radial,QDA,0.75,0.7368421053,1,0.5833333333
uniform,7,5,radial,Naive Bayes,0.75,0.7368421053,1,0.5833333333
uniform,7,5,radial,QDA,0.75,0.7368421053,1,0.5833333333
uniform,7,6,radial,Decision Tree,0.75,0.7619047619,0.8888888889,0.6666666667
uniform,7,6,radial,Neural Net,0.75,0.7368421053,1,0.5833333333
uniform,7,6,radial,AdaBoost,0.75,0.75,0.9375,0.625
uniform,7,8,radial,Naive Bayes,0.75,0.7368421053,1,0.5833333333
uniform,7,8,radial,QDA,0.75,0.7368421053,1,0.5833333333
uniform,8,7,radial,Random Forest,0.75,0.7916666667,0.7916666667,0.7916666667
uniform,8,7,radial,QDA,0.75,0.7368421053,1,0.5833333333
uniform,8,8,radial,Decision Tree,0.75,0.7826086957,0.8181818182,0.75
uniform,8,8,radial,Random Forest,0.75,0.7826086957,0.8181818182,0.75
uniform,8,9,radial,RBF SVM,0.75,0.75,0.9375,0.625
uniform,9,7,radial,Decision Tree,0.75,0.75,0.9375,0.625
uniform,9,8,radial,Decision Tree,0.75,0.7916666667,0.7916666667,0.7916666667
uniform,9,8,radial,Random Forest,0.75,0.7826086957,0.8181818182,0.75
uniform,9,8,radial,Naive Bayes,0.75,0.7368421053,1,0.5833333333
uniform,9,9,radial,AdaBoost,0.75,0.7727272727,0.85,0.7083333333
uniform,9,9,radial,Naive Bayes,0.75,0.7368421053,1,0.5833333333
uniform,9,9,radial,QDA,0.75,0.7368421053,1,0.5833333333
uniform,10,5,radial,Nearest Neighbors,0.75,0.7916666667,0.7916666667,0.7916666667
uniform,10,5,radial,Gaussian Process,0.75,0.7826086957,0.8181818182,0.75
uniform,10,5,radial,Neural Net,0.75,0.7619047619,0.8888888889,0.6666666667
uniform,10,6,radial,Nearest Neighbors,0.75,0.7826086957,0.8181818182,0.75
uniform,10,6,radial,Neural Net,0.75,0.7368421053,1,0.5833333333
uniform,10,7,radial,RBF SVM,0.75,0.75,0.9375,0.625
quantile,5,5,radial,Nearest Neighbors,0.75,0.7619047619,0.8888888889,0.6666666667
quantile,5,5,radial,RBF SVM,0.75,0.7727272727,0.85,0.7083333333
quantile,5,5,radial,Decision Tree,0.75,0.7727272727,0.85,0.7083333333
quantile,5,5,radial,Neural Net,0.75,0.7619047619,0.8888888889,0.6666666667
quantile,5,5,radial,QDA,0.75,0.7368421053,1,0.5833333333
quantile,5,6,radial,Nearest Neighbors,0.75,0.75,0.9375,0.625
quantile,5,7,radial,Neural Net,0.75,0.7619047619,0.8888888889,0.6666666667
quantile,5,8,radial,RBF SVM,0.75,0.7826086957,0.8181818182,0.75
quantile,5,8,radial,Decision Tree,0.75,0.7826086957,0.8181818182,0.75
quantile,5,8,radial,Neural Net,0.75,0.7368421053,1,0.5833333333
quantile,5,9,radial,AdaBoost,0.75,0.7727272727,0.85,0.7083333333
quantile,5,10,radial,Gaussian Process,0.75,0.75,0.9375,0.625
quantile,6,5,radial,QDA,0.75,0.7368421053,1,0.5833333333
quantile,6,10,radial,Random Forest,0.75,0.75,0.9375,0.625
quantile,7,5,radial,Nearest Neighbors,0.75,0.7727272727,0.85,0.7083333333
quantile,7,5,radial,Random Forest,0.75,0.7826086957,0.8181818182,0.75
quantile,7,5,radial,Neural Net,0.75,0.7368421053,1,0.5833333333
quantile,7,5,radial,QDA,0.75,0.7368421053,1,0.5833333333
quantile,7,8,radial,Nearest Neighbors,0.75,0.7727272727,0.85,0.7083333333
quantile,7,8,radial,Random Forest,0.75,0.7368421053,1,0.5833333333
quantile,7,9,radial,Gaussian Process,0.75,0.7368421053,1,0.5833333333
quantile,7,9,radial,Neural Net,0.75,0.7368421053,1,0.5833333333
quantile,7,9,radial,AdaBoost,0.75,0.7619047619,0.8888888889,0.6666666667
quantile,8,5,radial,Gaussian Process,0.75,0.7727272727,0.85,0.7083333333
quantile,8,5,radial,Neural Net,0.75,0.7368421053,1,0.5833333333
quantile,8,5,radial,AdaBoost,0.75,0.7368421053,1,0.5833333333
quantile,8,6,radial,RBF SVM,0.75,0.7619047619,0.8888888889,0.6666666667
quantile,8,7,radial,Decision Tree,0.75,0.7826086957,0.8181818182,0.75
quantile,8,8,radial,RBF SVM,0.75,0.7619047619,0.8888888889,0.6666666667
quantile,8,8,radial,Decision Tree,0.75,0.7826086957,0.8181818182,0.75
quantile,8,9,radial,Neural Net,0.75,0.7368421053,1,0.5833333333
quantile,8,10,radial,Random Forest,0.75,0.7619047619,0.8888888889,0.6666666667
quantile,9,5,radial,RBF SVM,0.75,0.75,0.9375,0.625
quantile,9,5,radial,Gaussian Process,0.75,0.7727272727,0.85,0.7083333333
quantile,9,5,radial,Random Forest,0.75,0.7826086957,0.8181818182,0.75
quantile,9,6,radial,Random Forest,0.75,0.7727272727,0.85,0.7083333333
quantile,9,7,radial,Random Forest,0.75,0.7727272727,0.85,0.7083333333
quantile,9,7,radial,AdaBoost,0.75,0.7826086957,0.8181818182,0.75
quantile,9,9,radial,Neural Net,0.75,0.7368421053,1,0.5833333333
quantile,9,9,radial,AdaBoost,0.75,0.7727272727,0.85,0.7083333333
quantile,9,10,radial,AdaBoost,0.75,0.7727272727,0.85,0.7083333333
quantile,10,5,radial,Gaussian Process,0.75,0.7826086957,0.8181818182,0.75
quantile,10,5,radial,Decision Tree,0.75,0.7727272727,0.85,0.7083333333
quantile,10,5,radial,Neural Net,0.75,0.7368421053,1,0.5833333333
quantile,10,7,radial,RBF SVM,0.75,0.7368421053,1,0.5833333333
quantile,10,8,radial,Random Forest,0.75,0.7727272727,0.85,0.7083333333
quantile,10,9,radial,Random Forest,0.75,0.7826086957,0.8181818182,0.75
quantile,10,9,radial,Neural Net,0.75,0.7368421053,1,0.5833333333
quantile,10,10,radial,Naive Bayes,0.75,0.7368421053,1,0.5833333333
quantile,10,10,radial,QDA,0.75,0.7368421053,1,0.5833333333
no_buckets,5,5,radial,QDA,0.725,0.7027027027,1,0.5416666667
uniform,5,5,radial,Decision Tree,0.725,0.7027027027,1,0.5416666667
uniform,5,5,radial,AdaBoost,0.725,0.7027027027,1,0.5416666667
uniform,5,6,radial,RBF SVM,0.725,0.7317073171,0.8823529412,0.625
uniform,5,6,radial,Neural Net,0.725,0.7027027027,1,0.5416666667
uniform,5,7,radial,Gaussian Process,0.725,0.7027027027,1,0.5416666667
uniform,5,7,radial,Random Forest,0.725,0.7441860465,0.8421052632,0.6666666667
uniform,5,7,radial,Neural Net,0.725,0.7027027027,1,0.5416666667
uniform,5,8,radial,RBF SVM,0.725,0.7441860465,0.8421052632,0.6666666667
uniform,5,8,radial,Random Forest,0.725,0.7755102041,0.76,0.7916666667
uniform,5,9,radial,RBF SVM,0.725,0.7179487179,0.9333333333,0.5833333333
uniform,5,9,radial,AdaBoost,0.725,0.7027027027,1,0.5416666667
uniform,6,7,radial,RBF SVM,0.725,0.7317073171,0.8823529412,0.625
uniform,6,7,radial,Naive Bayes,0.725,0.7027027027,1,0.5416666667
uniform,7,5,radial,Decision Tree,0.725,0.7317073171,0.8823529412,0.625
uniform,7,7,radial,Nearest Neighbors,0.725,0.7179487179,0.9333333333,0.5833333333
uniform,7,9,radial,Nearest Neighbors,0.725,0.7027027027,1,0.5416666667
uniform,7,9,radial,Naive Bayes,0.725,0.7027027027,1,0.5416666667
uniform,7,9,radial,QDA,0.725,0.7027027027,1,0.5416666667
uniform,8,7,radial,Naive Bayes,0.725,0.7027027027,1,0.5416666667
uniform,8,8,radial,Naive Bayes,0.725,0.7027027027,1,0.5416666667
uniform,8,8,radial,QDA,0.725,0.7027027027,1,0.5416666667
uniform,8,9,radial,Naive Bayes,0.725,0.7027027027,1,0.5416666667
uniform,8,9,radial,QDA,0.725,0.7027027027,1,0.5416666667
uniform,9,5,radial,Naive Bayes,0.725,0.7179487179,0.9333333333,0.5833333333
uniform,9,5,radial,QDA,0.725,0.7179487179,0.9333333333,0.5833333333
uniform,9,7,radial,Naive Bayes,0.725,0.7027027027,1,0.5416666667
uniform,9,7,radial,QDA,0.725,0.7027027027,1,0.5416666667
uniform,9,10,linear,RBF SVM,0.725,0.6857142857,0.9230769231,0.5454545455
uniform,10,6,radial,RBF SVM,0.725,0.7179487179,0.9333333333,0.5833333333
uniform,10,10,radial,Naive Bayes,0.725,0.7027027027,1,0.5416666667
uniform,10,10,radial,QDA,0.725,0.7027027027,1,0.5416666667
quantile,5,5,radial,Random Forest,0.725,0.7659574468,0.7826086957,0.75
quantile,5,7,radial,Nearest Neighbors,0.725,0.7317073171,0.8823529412,0.625
quantile,5,10,radial,Neural Net,0.725,0.7317073171,0.8823529412,0.625
quantile,5,10,radial,Naive Bayes,0.725,0.7027027027,1,0.5416666667
quantile,5,10,radial,QDA,0.725,0.7027027027,1,0.5416666667
quantile,6,9,radial,AdaBoost,0.725,0.7027027027,1,0.5416666667
quantile,6,10,radial,QDA,0.725,0.7027027027,1,0.5416666667
quantile,7,9,radial,Decision Tree,0.725,0.7317073171,0.8823529412,0.625
quantile,7,10,radial,Random Forest,0.725,0.7441860465,0.8421052632,0.6666666667
quantile,7,10,radial,QDA,0.725,0.7027027027,1,0.5416666667
quantile,8,5,radial,Nearest Neighbors,0.725,0.7441860465,0.8421052632,0.6666666667
quantile,8,5,radial,Decision Tree,0.725,0.7441860465,0.8421052632,0.6666666667
quantile,8,6,radial,Decision Tree,0.725,0.7441860465,0.8421052632,0.6666666667
quantile,8,7,radial,QDA,0.725,0.7027027027,1,0.5416666667
quantile,8,10,radial,Naive Bayes,0.725,0.7027027027,1,0.5416666667
quantile,8,10,radial,QDA,0.725,0.7027027027,1,0.5416666667
quantile,8,10,linear,RBF SVM,0.725,0.7027027027,0.8666666667,0.5909090909
quantile,9,5,radial,AdaBoost,0.725,0.7555555556,0.8095238095,0.7083333333
quantile,9,10,radial,Decision Tree,0.725,0.7555555556,0.8095238095,0.7083333333
quantile,9,10,radial,QDA,0.725,0.7027027027,1,0.5416666667
quantile,10,5,radial,Naive Bayes,0.725,0.7027027027,1,0.5416666667
quantile,10,10,radial,Decision Tree,0.725,0.7555555556,0.8095238095,0.7083333333
quantile,10,10,radial,Random Forest,0.725,0.7317073171,0.8823529412,0.625
no_buckets,5,5,radial,Naive Bayes,0.7,0.6666666667,1,0.5
uniform,5,8,radial,Naive Bayes,0.7,0.6666666667,1,0.5
uniform,5,8,radial,QDA,0.7,0.6666666667,1,0.5
uniform,5,9,radial,Naive Bayes,0.7,0.6666666667,1,0.5
uniform,6,6,radial,Decision Tree,0.7,0.7,0.875,0.5833333333
uniform,6,9,radial,RBF SVM,0.7,0.7,0.875,0.5833333333
uniform,7,10,radial,Naive Bayes,0.7,0.6666666667,1,0.5
uniform,8,5,radial,Naive Bayes,0.7,0.6666666667,1,0.5
uniform,8,9,radial,AdaBoost,0.7,0.7142857143,0.8333333333,0.625
uniform,10,6,radial,AdaBoost,0.7,0.6842105263,0.9285714286,0.5416666667
uniform,10,10,radial,RBF SVM,0.7,0.6842105263,0.9285714286,0.5416666667
quantile,5,8,radial,Naive Bayes,0.7,0.6666666667,1,0.5
quantile,5,8,radial,QDA,0.7,0.6666666667,1,0.5
quantile,5,9,radial,Nearest Neighbors,0.7,0.6666666667,1,0.5
quantile,5,9,radial,Decision Tree,0.7,0.7142857143,0.8333333333,0.625
quantile,5,9,radial,Neural Net,0.7,0.7,0.875,0.5833333333
quantile,5,10,radial,Decision Tree,0.7,0.7142857143,0.8333333333,0.625
quantile,5,10,radial,Random Forest,0.7,0.7272727273,0.8,0.6666666667
quantile,6,5,radial,Naive Bayes,0.7,0.6666666667,1,0.5
quantile,6,8,radial,Naive Bayes,0.7,0.6666666667,1,0.5
quantile,6,8,radial,QDA,0.7,0.6666666667,1,0.5
quantile,6,9,radial,Decision Tree,0.7,0.7272727273,0.8,0.6666666667
quantile,7,5,radial,Decision Tree,0.7,0.75,0.75,0.75
quantile,7,5,radial,Naive Bayes,0.7,0.6666666667,1,0.5
quantile,7,6,radial,Naive Bayes,0.7,0.6666666667,1,0.5
quantile,7,7,radial,RBF SVM,0.7,0.7,0.875,0.5833333333
quantile,7,8,radial,Decision Tree,0.7,0.75,0.75,0.75
quantile,7,10,radial,Nearest Neighbors,0.7,0.6842105263,0.9285714286,0.5416666667
quantile,7,10,radial,Naive Bayes,0.7,0.6666666667,1,0.5
quantile,8,5,radial,RBF SVM,0.7,0.7,0.875,0.5833333333
quantile,8,5,radial,QDA,0.7,0.6666666667,1,0.5
quantile,8,6,radial,Naive Bayes,0.7,0.6666666667,1,0.5
quantile,8,6,radial,QDA,0.7,0.6666666667,1,0.5
quantile,8,7,radial,RBF SVM,0.7,0.7,0.875,0.5833333333
quantile,8,9,radial,AdaBoost,0.7,0.7,0.875,0.5833333333
quantile,8,10,radial,Decision Tree,0.7,0.7391304348,0.7727272727,0.7083333333
quantile,9,5,radial,Naive Bayes,0.7,0.6666666667,1,0.5
quantile,9,5,radial,QDA,0.7,0.6666666667,1,0.5
quantile,9,6,radial,Naive Bayes,0.7,0.6666666667,1,0.5
quantile,9,6,radial,QDA,0.7,0.6666666667,1,0.5
quantile,9,8,radial,QDA,0.7,0.6666666667,1,0.5
quantile,9,10,radial,RBF SVM,0.7,0.6842105263,0.9285714286,0.5416666667
quantile,9,10,radial,Naive Bayes,0.7,0.6666666667,1,0.5
quantile,10,5,radial,QDA,0.7,0.6666666667,1,0.5
quantile,10,6,radial,Naive Bayes,0.7,0.6666666667,1,0.5
quantile,10,6,radial,QDA,0.7,0.6666666667,1,0.5
quantile,10,9,radial,Decision Tree,0.7,0.7272727273,0.8,0.6666666667
uniform,5,6,radial,Random Forest,0.675,0.6666666667,0.8666666667,0.5416666667
uniform,5,6,radial,Naive Bayes,0.675,0.6285714286,1,0.4583333333
uniform,5,6,radial,QDA,0.675,0.6285714286,1,0.4583333333
uniform,5,7,radial,RBF SVM,0.675,0.6666666667,0.8666666667,0.5416666667
uniform,5,7,radial,AdaBoost,0.675,0.6666666667,0.8666666667,0.5416666667
uniform,5,7,radial,Naive Bayes,0.675,0.6285714286,1,0.4583333333
uniform,5,7,radial,QDA,0.675,0.6285714286,1,0.4583333333
uniform,6,8,radial,QDA,0.675,0.6285714286,1,0.4583333333
uniform,7,6,radial,RBF SVM,0.675,0.6486486486,0.9230769231,0.5
uniform,7,7,radial,RBF SVM,0.675,0.6666666667,0.8666666667,0.5416666667
uniform,7,8,radial,RBF SVM,0.675,0.6486486486,0.9230769231,0.5
uniform,7,9,radial,RBF SVM,0.675,0.6486486486,0.9230769231,0.5
uniform,8,6,radial,Decision Tree,0.675,0.6976744186,0.7894736842,0.625
uniform,8,6,radial,QDA,0.675,0.6285714286,1,0.4583333333
uniform,9,6,radial,Naive Bayes,0.675,0.6285714286,1,0.4583333333
uniform,9,7,radial,RBF SVM,0.675,0.6666666667,0.8666666667,0.5416666667
uniform,9,9,radial,RBF SVM,0.675,0.6666666667,0.8666666667,0.5416666667
uniform,10,5,radial,RBF SVM,0.675,0.6666666667,0.8666666667,0.5416666667
uniform,10,5,radial,Naive Bayes,0.675,0.6285714286,1,0.4583333333
uniform,10,6,radial,Decision Tree,0.675,0.6666666667,0.8666666667,0.5416666667
uniform,10,6,radial,Random Forest,0.675,0.6976744186,0.7894736842,0.625
uniform,10,7,radial,Naive Bayes,0.675,0.6285714286,1,0.4583333333
uniform,10,8,radial,QDA,0.675,0.6285714286,1,0.4583333333
uniform,10,9,radial,RBF SVM,0.675,0.6486486486,0.9230769231,0.5
uniform,10,9,radial,Naive Bayes,0.675,0.6285714286,1,0.4583333333
uniform,10,9,radial,QDA,0.675,0.6285714286,1,0.4583333333
quantile,5,5,radial,Naive Bayes,0.675,0.6285714286,1,0.4583333333
quantile,5,9,radial,Random Forest,0.675,0.6666666667,0.8666666667,0.5416666667
quantile,6,6,radial,QDA,0.675,0.6285714286,1,0.4583333333
quantile,6,9,radial,Naive Bayes,0.675,0.6285714286,1,0.4583333333
quantile,6,9,radial,QDA,0.675,0.6285714286,1,0.4583333333
quantile,7,6,radial,QDA,0.675,0.6285714286,1,0.4583333333
quantile,7,8,radial,Naive Bayes,0.675,0.6285714286,1,0.4583333333
quantile,7,8,radial,QDA,0.675,0.6285714286,1,0.4583333333
quantile,8,5,radial,Naive Bayes,0.675,0.6285714286,1,0.4583333333
quantile,8,8,radial,Naive Bayes,0.675,0.6285714286,1,0.4583333333
quantile,8,8,radial,QDA,0.675,0.6285714286,1,0.4583333333
quantile,8,9,radial,Decision Tree,0.675,0.6829268293,0.8235294118,0.5833333333
quantile,8,9,radial,Random Forest,0.675,0.6285714286,1,0.4583333333
quantile,9,7,radial,QDA,0.675,0.6285714286,1,0.4583333333
quantile,9,9,radial,RBF SVM,0.675,0.6486486486,0.9230769231,0.5
quantile,9,9,radial,Decision Tree,0.675,0.6285714286,1,0.4583333333
quantile,9,9,radial,Naive Bayes,0.675,0.6285714286,1,0.4583333333
quantile,9,9,radial,QDA,0.675,0.6285714286,1,0.4583333333
quantile,10,9,radial,QDA,0.675,0.6285714286,1,0.4583333333
uniform,6,6,radial,Naive Bayes,0.65,0.5882352941,1,0.4166666667
uniform,6,6,radial,QDA,0.65,0.5882352941,1,0.4166666667
uniform,6,8,radial,RBF SVM,0.65,0.6111111111,0.9166666667,0.4583333333
